"Seq","Status","Account No.","Name","Type","Reference","Amount*","Freight*","Disc%","Discount*","Other*","Balance*","Terms","Salesperson","Date","Factor","Division","Aging","Past Due Status","Due Days","Due Date","Charge Back No.","Sales Period","Date Paid","Batch","Cust Ck No.","Cust Ck Date","Cust Ck Amount","Assign. No.","Assign. Date","Reason","Description","Collection","Cust PO","Ship-To","Approval","Cust ChgBack No.","Remarks","Trail","Manifest","Rank","TS Status","Shipped on","Ship Via","Pieces*","Cartons*","Pro Number","TS Amount*","TS Freight*","TS Variance*","EDI Batch No.","Tracking No","TS Comments","State","Store","DC No.", 
"706","Open","BS0001","BOSCOVS","Invoice","101306","210.00",".00","  .00%",".00",".00","210.00","NET 30","AF","12/26/2013","W","PB","","Current"," 30","01/26/2014","","12/13","","","","","","000124","12/26/2013","","","No collection Info","690135","002572","813035","","","101306","G323","","Shipped","12/26/13","GREAT CENTRAL T","    60","     5","168746","210.00","    .00",".00","000024","","","MD","","",
"707","Open","BS0001","BOSCOVS","Invoice","101307","336.00",".00","  .00%",".00",".00","336.00","NET 30","AF","12/26/2013","W","PB","","Current"," 30","01/26/2014","","12/13","","","","","","000124","12/26/2013","","","No collection Info","690135","002573","813035","","","101307","G323","","Shipped","12/26/13","GREAT CENTRAL T","    96","     8","168746","336.00","    .00",".00","000024","","","PA","","",
"708","Open","PK0001","PENGUIN KIDS WEAR","Invoice","101308","18,682.50",".00","  .00%",".00",".00","18,682.50","NET 30","EE","12/30/2013","W","PB","","Current"," 30","01/30/2014","","12/13","","","","","","000127","12/31/2013","","","No collection Info","121613","PK0001","823729","","","101308","G331","","Shipped","12/30/13","FEDEX","  3450","   290","16908","18,682.50","    .00",".00","","","","CA","","",
"709","Open","AE0001","A&E STORES","Debit","800028","21.25",".00","  .00%",".00",".00","21.25","NET 30","EE","12/24/2013","W","PB","14","Over 150"," 30","12/24/2013","","12/13","","","","","","","","","short pay","No collection Info","100757","","","","Short pay on invoice","","","","","","","","","","","","","","","","NJ","","",
"710","Open","MC0001","MODECRAFT","Debit","800029","212.00",".00","  .00%",".00",".00","212.00","NET 10 EOM + 60","AF","12/24/2013","W","PB","14","Over 150"," 60","12/24/2013","","12/13","","","","","","","","","Short pay","No collection Info","","","","","","100269","","","","","","","","","","","","","","","NJ","","",
"711","Open","GO0001","GONZALEZ ASSOCIATES","Debit","800030","344.25",".00","  .00%",".00",".00","344.25","","EE","12/24/2013","W","PB","14","Over 150","  0","12/24/2013","","12/13","","","","","","","","","Short pay","No collection Info","","","","","","100198","","","","","","","","","","","","","","","NY","","",
"712","Open","GO0001","GONZALEZ ASSOCIATES","Debit","800031","167.85",".00","  .00%",".00",".00","167.85","","EE","12/24/2013","W","PB","14","Over 150","  0","12/24/2013","","12/13","","","","","","","","","short pay","No collection Info","100191","","","","","100191","","","","","","","","","","","","","","","NY","","",
"713","Open","GO0001","GONZALEZ ASSOCIATES","Debit","800032","51.30",".00","  .00%",".00",".00","51.30","","EE","12/24/2013","W","PB","14","Over 150","  0","12/24/2013","","12/13","","","","","","","","","short pay","No collection Info","","","","","invoices 100192 and  100193","multi","","","","","","","","","","","","","","","NY","","",
"714","Open","ZU0001","ZULILY","Invoice","101309","5,193.00",".00","  .00%",".00",".00","5,193.00","NET 30","EE","12/30/2013","W","PB","","Current"," 30","01/30/2014","","12/13","","","","","","000127","12/31/2013","","","No collection Info","68489-P0000IGNC8-6-1","001416","831323","","LINE 000BWF VOIDED.  (STYLE 4175413)","101309","G330","","Shipped","12/30/13","CALL TO ROUTE","   588","    63","170655","5,193.00","    .00",".00","","","Voided Line 000BWF","NV","","",
"715","Open","BS0001","BOSCOVS","Invoice","101310","360.00",".00","  .00%",".00",".00","360.00","NET 30","AF","01/03/2014","W","PB","","Current"," 30","02/02/2014","","12/13","","","","","","000128","01/06/2014","","","No collection Info","687278","000434","807276","","","101310","G332","","Shipped","01/03/14","VENDOR PORTAL","    96","     8","170596","360.00","    .00",".00","000025","","","PA","","",
"716","Open","BS0001","BOSCOVS","Invoice","101311","360.00",".00","  .00%",".00",".00","360.00","NET 30","AF","01/03/2014","W","PB","","Current"," 30","02/02/2014","","12/13","","","","","","000128","01/06/2014","","","No collection Info","687278","002530","807276","","","101311","G332","","Shipped","01/03/14","VENDOR PORTAL","    96","     8","170596","360.00","    .00",".00","000025","","","PA","","",
"717","Open","BS0001","BOSCOVS","Invoice","101312","1,035.00",".00","  .00%",".00",".00","1,035.00","NET 30","AF","01/03/2014","W","PB","","Current"," 30","02/02/2014","","12/13","","","","","","000128","01/06/2014","","","No collection Info","687278","002531","807276","","","101312","G332","","Shipped","01/03/14","VENDOR PORTAL","   276","    23","170596","1,035.00","    .00",".00","000025","","","PA","","",
"718","Open","BS0001","BOSCOVS","Invoice","101313","360.00",".00","  .00%",".00",".00","360.00","NET 30","AF","01/03/2014","W","PB","","Current"," 30","02/02/2014","","12/13","","","","","","000128","01/06/2014","","","No collection Info","687278","002532","807276","","","101313","G332","","Shipped","01/03/14","VENDOR PORTAL","    96","     8","170596","360.00","    .00",".00","000025","","","PA","","",
"719","Open","BS0001","BOSCOVS","Invoice","101314","540.00",".00","  .00%",".00",".00","540.00","NET 30","AF","01/03/2014","W","PB","","Current"," 30","02/02/2014","","12/13","","","","","","000128","01/06/2014","","","No collection Info","687278","002533","807276","","","101314","G332","","Shipped","01/03/14","VENDOR PORTAL","   144","    12","170596","540.00","    .00",".00","000025","","","PA","","",
"720","Open","BS0001","BOSCOVS","Invoice","101315","495.00",".00","  .00%",".00",".00","495.00","NET 30","AF","01/03/2014","W","PB","","Current"," 30","02/02/2014","","12/13","","","","","","000128","01/06/2014","","","No collection Info","687278","002534","807276","","","101315","G332","","Shipped","01/03/14","VENDOR PORTAL","   132","    11","170596","495.00","    .00",".00","000025","","","PA","","",
"721","Open","BS0001","BOSCOVS","Invoice","101316","360.00",".00","  .00%",".00",".00","360.00","NET 30","AF","01/03/2014","W","PB","","Current"," 30","02/02/2014","","12/13","","","","","","000128","01/06/2014","","","No collection Info","687278","002535","807276","","","101316","G332","","Shipped","01/03/14","VENDOR PORTAL","    96","     8","170596","360.00","    .00",".00","000025","","","PA","","",
"722","Open","BS0001","BOSCOVS","Invoice","101317","708.75",".00","  .00%",".00",".00","708.75","NET 30","AF","01/03/2014","W","PB","","Current"," 30","02/02/2014","","12/13","","","","","","000128","01/06/2014","","","No collection Info","687278","002536","807276","","","101317","G332","","Shipped","01/03/14","VENDOR PORTAL","   189","    21","170596","708.75","    .00",".00","000025","","","PA","","",
"723","Open","BS0001","BOSCOVS","Invoice","101318","360.00",".00","  .00%",".00",".00","360.00","NET 30","AF","01/03/2014","W","PB","","Current"," 30","02/02/2014","","12/13","","","","","","000128","01/06/2014","","","No collection Info","687278","002537","807276","","","101318","G332","","Shipped","01/03/14","VENDOR PORTAL","    96","     8","170596","360.00","    .00",".00","000025","","","DE","","",
"724","Open","BS0001","BOSCOVS","Invoice","101319","360.00",".00","  .00%",".00",".00","360.00","NET 30","AF","01/03/2014","W","PB","","Current"," 30","02/02/2014","","12/13","","","","","","000128","01/06/2014","","","No collection Info","687278","002538","807276","","","101319","G332","","Shipped","01/03/14","VENDOR PORTAL","    96","     8","170596","360.00","    .00",".00","000025","","","NY","","",
"725","Open","BS0001","BOSCOVS","Invoice","101320","540.00",".00","  .00%",".00",".00","540.00","NET 30","AF","01/03/2014","W","PB","","Current"," 30","02/02/2014","","12/13","","","","","","000128","01/06/2014","","","No collection Info","687278","002539","807276","","","101320","G332","","Shipped","01/03/14","VENDOR PORTAL","   144","    12","170596","540.00","    .00",".00","000025","","","PA","","",
"726","Open","BS0001","BOSCOVS","Invoice","101321","495.00",".00","  .00%",".00",".00","495.00","NET 30","AF","01/03/2014","W","PB","","Current"," 30","02/02/2014","","12/13","","","","","","000128","01/06/2014","","","No collection Info","687278","002541","807276","","","101321","G332","","Shipped","01/03/14","VENDOR PORTAL","   132","    11","170596","495.00","    .00",".00","000025","","","DE","","",
"727","Open","BS0001","BOSCOVS","Invoice","101322","360.00",".00","  .00%",".00",".00","360.00","NET 30","AF","01/03/2014","W","PB","","Current"," 30","02/02/2014","","12/13","","","","","","000128","01/06/2014","","","No collection Info","687278","002542","807276","","","101322","G332","","Shipped","01/03/14","VENDOR PORTAL","    96","     8","170596","360.00","    .00",".00","000025","","","PA","","",
"728","Open","BS0001","BOSCOVS","Invoice","101323","675.00",".00","  .00%",".00",".00","675.00","NET 30","AF","01/03/2014","W","PB","","Current"," 30","02/02/2014","","12/13","","","","","","000128","01/06/2014","","","No collection Info","687278","002543","807276","","","101323","G332","","Shipped","01/03/14","VENDOR PORTAL","   180","    15","170596","675.00","    .00",".00","000025","","","NJ","","",
"729","Open","BS0001","BOSCOVS","Invoice","101324","360.00",".00","  .00%",".00",".00","360.00","NET 30","AF","01/03/2014","W","PB","","Current"," 30","02/02/2014","","12/13","","","","","","000128","01/06/2014","","","No collection Info","687278","002544","807276","","","101324","G332","","Shipped","01/03/14","VENDOR PORTAL","    96","     8","170596","360.00","    .00",".00","000025","","","PA","","",
"730","Open","BS0001","BOSCOVS","Invoice","101325","360.00",".00","  .00%",".00",".00","360.00","NET 30","AF","01/03/2014","W","PB","","Current"," 30","02/02/2014","","12/13","","","","","","000128","01/06/2014","","","No collection Info","687278","002545","807276","","","101325","G332","","Shipped","01/03/14","VENDOR PORTAL","    96","     8","170596","360.00","    .00",".00","000025","","","PA","","",
"731","Open","BS0001","BOSCOVS","Invoice","101326","540.00",".00","  .00%",".00",".00","540.00","NET 30","AF","01/03/2014","W","PB","","Current"," 30","02/02/2014","","12/13","","","","","","000128","01/06/2014","","","No collection Info","687278","002547","807276","","","101326","G332","","Shipped","01/03/14","VENDOR PORTAL","   144","    12","170596","540.00","    .00",".00","000025","","","NJ","","",
"732","Open","BS0001","BOSCOVS","Invoice","101327","675.00",".00","  .00%",".00",".00","675.00","NET 30","AF","01/03/2014","W","PB","","Current"," 30","02/02/2014","","12/13","","","","","","000128","01/06/2014","","","No collection Info","687278","002548","807276","","","101327","G332","","Shipped","01/03/14","VENDOR PORTAL","   180","    15","170596","675.00","    .00",".00","000025","","","NJ","","",
"733","Open","BS0001","BOSCOVS","Invoice","101328","540.00",".00","  .00%",".00",".00","540.00","NET 30","AF","01/03/2014","W","PB","","Current"," 30","02/02/2014","","12/13","","","","","","000128","01/06/2014","","","No collection Info","687278","002549","807276","","","101328","G332","","Shipped","01/03/14","VENDOR PORTAL","   144","    12","170596","540.00","    .00",".00","000025","","","MD","","",
"734","Open","BS0001","BOSCOVS","Invoice","101329","360.00",".00","  .00%",".00",".00","360.00","NET 30","AF","01/03/2014","W","PB","","Current"," 30","02/02/2014","","12/13","","","","","","000128","01/06/2014","","","No collection Info","687278","002550","807276","","","101329","G332","","Shipped","01/03/14","VENDOR PORTAL","    96","     8","170596","360.00","    .00",".00","000025","","","OH","","",
"735","Open","BS0001","BOSCOVS","Invoice","101330","495.00",".00","  .00%",".00",".00","495.00","NET 30","AF","01/03/2014","W","PB","","Current"," 30","02/02/2014","","12/13","","","","","","000129","01/06/2014","","","No collection Info","687278","002551","807276","","","101330","G332","","Shipped","01/03/14","VENDOR PORTAL","   132","    11","170596","495.00","    .00",".00","000025","","","MD","","",
"736","Open","BS0001","BOSCOVS","Invoice","101331","675.00",".00","  .00%",".00",".00","675.00","NET 30","AF","01/03/2014","W","PB","","Current"," 30","02/02/2014","","12/13","","","","","","000129","01/06/2014","","","No collection Info","687278","002552","807276","","","101331","G332","","Shipped","01/03/14","VENDOR PORTAL","   180","    15","170596","675.00","    .00",".00","000025","","","PA","","",
"737","Open","BS0001","BOSCOVS","Invoice","101332","675.00",".00","  .00%",".00",".00","675.00","NET 30","AF","01/03/2014","W","PB","","Current"," 30","02/02/2014","","12/13","","","","","","000129","01/06/2014","","","No collection Info","687278","002553","807276","","","101332","G332","","Shipped","01/03/14","VENDOR PORTAL","   180","    15","170596","675.00","    .00",".00","000025","","","PA","","",
"738","Open","BS0001","BOSCOVS","Invoice","101333","540.00",".00","  .00%",".00",".00","540.00","NET 30","AF","01/03/2014","W","PB","","Current"," 30","02/02/2014","","12/13","","","","","","000129","01/06/2014","","","No collection Info","687278","002554","807276","","","101333","G332","","Shipped","01/03/14","VENDOR PORTAL","   144","    12","170596","540.00","    .00",".00","000025","","","NJ","","",
"739","Open","BS0001","BOSCOVS","Invoice","101334","540.00",".00","  .00%",".00",".00","540.00","NET 30","AF","01/03/2014","W","PB","","Current"," 30","02/02/2014","","12/13","","","","","","000129","01/06/2014","","","No collection Info","687278","002555","807276","","","101334","G332","","Shipped","01/03/14","VENDOR PORTAL","   144","    12","170596","540.00","    .00",".00","000025","","","NJ","","",
"740","Open","BS0001","BOSCOVS","Invoice","101335","360.00",".00","  .00%",".00",".00","360.00","NET 30","AF","01/03/2014","W","PB","","Current"," 30","02/02/2014","","12/13","","","","","","000129","01/06/2014","","","No collection Info","687278","002556","807276","","","101335","G332","","Shipped","01/03/14","VENDOR PORTAL","    96","     8","170596","360.00","    .00",".00","000025","","","PA","","",
"741","Open","BS0001","BOSCOVS","Invoice","101336","360.00",".00","  .00%",".00",".00","360.00","NET 30","AF","01/03/2014","W","PB","","Current"," 30","02/02/2014","","12/13","","","","","","000129","01/06/2014","","","No collection Info","687278","002557","807276","","","101336","G332","","Shipped","01/03/14","VENDOR PORTAL","    96","     8","170596","360.00","    .00",".00","000025","","","PA","","",
"742","Open","BS0001","BOSCOVS","Invoice","101337","675.00",".00","  .00%",".00",".00","675.00","NET 30","AF","01/03/2014","W","PB","","Current"," 30","02/02/2014","","12/13","","","","","","000129","01/06/2014","","","No collection Info","687278","002558","807276","","","101337","G332","","Shipped","01/03/14","VENDOR PORTAL","   180","    15","170596","675.00","    .00",".00","000025","","","PA","","",
"743","Open","BS0001","BOSCOVS","Invoice","101338","675.00",".00","  .00%",".00",".00","675.00","NET 30","AF","01/03/2014","W","PB","","Current"," 30","02/02/2014","","12/13","","","","","","000129","01/06/2014","","","No collection Info","687278","002559","807276","","","101338","G332","","Shipped","01/03/14","VENDOR PORTAL","   180","    15","170596","675.00","    .00",".00","000025","","","PA","","",
