"Seq","Status","Account No.","Name","Type","Reference","Amount*","Freight*","Disc%","Discount*","Other*","Balance*","Terms","Salesperson","Date","Factor","Division","Aging","Past Due Status","Due Days","Due Date","Charge Back No.","Sales Period","Date Paid","Batch","Cust Ck No.","Cust Ck Date","Cust Ck Amount","Assign. No.","Assign. Date","Reason","Description","Collection","Cust PO","Ship-To","Approval","Cust ChgBack No.","Remarks","Trail","Manifest","Rank","TS Status","Shipped on","Ship Via","Pieces*","Cartons*","Pro Number","TS Amount*","TS Freight*","TS Variance*","EDI Batch No.","Tracking No","TS Comments","State","Store","DC No.", 
"580","Open","BS0001","BOSCOVS","Invoice","101321","495.00",".00","  .00%",".00",".00","495.00","NET 30","AF","01/03/2014","W","PB","","Current"," 30","02/02/2014","","12/13","","","","","","000128","01/06/2014","","","No collection Info","687278","002541","807276","","","101321","G332","","Shipped","01/03/14","VENDOR PORTAL","   132","    11","170596","495.00","    .00",".00","000025","","","DE","","",
"581","Open","BS0001","BOSCOVS","Invoice","101322","360.00",".00","  .00%",".00",".00","360.00","NET 30","AF","01/03/2014","W","PB","","Current"," 30","02/02/2014","","12/13","","","","","","000128","01/06/2014","","","No collection Info","687278","002542","807276","","","101322","G332","","Shipped","01/03/14","VENDOR PORTAL","    96","     8","170596","360.00","    .00",".00","000025","","","PA","","",
"582","Open","BS0001","BOSCOVS","Invoice","101323","675.00",".00","  .00%",".00",".00","675.00","NET 30","AF","01/03/2014","W","PB","","Current"," 30","02/02/2014","","12/13","","","","","","000128","01/06/2014","","","No collection Info","687278","002543","807276","","","101323","G332","","Shipped","01/03/14","VENDOR PORTAL","   180","    15","170596","675.00","    .00",".00","000025","","","NJ","","",
"583","Open","BS0001","BOSCOVS","Invoice","101324","360.00",".00","  .00%",".00",".00","360.00","NET 30","AF","01/03/2014","W","PB","","Current"," 30","02/02/2014","","12/13","","","","","","000128","01/06/2014","","","No collection Info","687278","002544","807276","","","101324","G332","","Shipped","01/03/14","VENDOR PORTAL","    96","     8","170596","360.00","    .00",".00","000025","","","PA","","",
"584","Open","BS0001","BOSCOVS","Invoice","101325","360.00",".00","  .00%",".00",".00","360.00","NET 30","AF","01/03/2014","W","PB","","Current"," 30","02/02/2014","","12/13","","","","","","000128","01/06/2014","","","No collection Info","687278","002545","807276","","","101325","G332","","Shipped","01/03/14","VENDOR PORTAL","    96","     8","170596","360.00","    .00",".00","000025","","","PA","","",
"585","Open","BS0001","BOSCOVS","Invoice","101326","540.00",".00","  .00%",".00",".00","540.00","NET 30","AF","01/03/2014","W","PB","","Current"," 30","02/02/2014","","12/13","","","","","","000128","01/06/2014","","","No collection Info","687278","002547","807276","","","101326","G332","","Shipped","01/03/14","VENDOR PORTAL","   144","    12","170596","540.00","    .00",".00","000025","","","NJ","","",
"586","Open","BS0001","BOSCOVS","Invoice","101327","675.00",".00","  .00%",".00",".00","675.00","NET 30","AF","01/03/2014","W","PB","","Current"," 30","02/02/2014","","12/13","","","","","","000128","01/06/2014","","","No collection Info","687278","002548","807276","","","101327","G332","","Shipped","01/03/14","VENDOR PORTAL","   180","    15","170596","675.00","    .00",".00","000025","","","NJ","","",
"587","Open","BS0001","BOSCOVS","Invoice","101328","540.00",".00","  .00%",".00",".00","540.00","NET 30","AF","01/03/2014","W","PB","","Current"," 30","02/02/2014","","12/13","","","","","","000128","01/06/2014","","","No collection Info","687278","002549","807276","","","101328","G332","","Shipped","01/03/14","VENDOR PORTAL","   144","    12","170596","540.00","    .00",".00","000025","","","MD","","",
"588","Open","BS0001","BOSCOVS","Invoice","101329","360.00",".00","  .00%",".00",".00","360.00","NET 30","AF","01/03/2014","W","PB","","Current"," 30","02/02/2014","","12/13","","","","","","000128","01/06/2014","","","No collection Info","687278","002550","807276","","","101329","G332","","Shipped","01/03/14","VENDOR PORTAL","    96","     8","170596","360.00","    .00",".00","000025","","","OH","","",
"589","Open","BS0001","BOSCOVS","Invoice","101330","495.00",".00","  .00%",".00",".00","495.00","NET 30","AF","01/03/2014","W","PB","","Current"," 30","02/02/2014","","12/13","","","","","","000129","01/06/2014","","","No collection Info","687278","002551","807276","","","101330","G332","","Shipped","01/03/14","VENDOR PORTAL","   132","    11","170596","495.00","    .00",".00","000025","","","MD","","",
"590","Open","BS0001","BOSCOVS","Invoice","101331","675.00",".00","  .00%",".00",".00","675.00","NET 30","AF","01/03/2014","W","PB","","Current"," 30","02/02/2014","","12/13","","","","","","000129","01/06/2014","","","No collection Info","687278","002552","807276","","","101331","G332","","Shipped","01/03/14","VENDOR PORTAL","   180","    15","170596","675.00","    .00",".00","000025","","","PA","","",
"591","Open","BS0001","BOSCOVS","Invoice","101332","675.00",".00","  .00%",".00",".00","675.00","NET 30","AF","01/03/2014","W","PB","","Current"," 30","02/02/2014","","12/13","","","","","","000129","01/06/2014","","","No collection Info","687278","002553","807276","","","101332","G332","","Shipped","01/03/14","VENDOR PORTAL","   180","    15","170596","675.00","    .00",".00","000025","","","PA","","",
"592","Open","BS0001","BOSCOVS","Invoice","101333","540.00",".00","  .00%",".00",".00","540.00","NET 30","AF","01/03/2014","W","PB","","Current"," 30","02/02/2014","","12/13","","","","","","000129","01/06/2014","","","No collection Info","687278","002554","807276","","","101333","G332","","Shipped","01/03/14","VENDOR PORTAL","   144","    12","170596","540.00","    .00",".00","000025","","","NJ","","",
"593","Open","BS0001","BOSCOVS","Invoice","101334","540.00",".00","  .00%",".00",".00","540.00","NET 30","AF","01/03/2014","W","PB","","Current"," 30","02/02/2014","","12/13","","","","","","000129","01/06/2014","","","No collection Info","687278","002555","807276","","","101334","G332","","Shipped","01/03/14","VENDOR PORTAL","   144","    12","170596","540.00","    .00",".00","000025","","","NJ","","",
"594","Open","BS0001","BOSCOVS","Invoice","101335","360.00",".00","  .00%",".00",".00","360.00","NET 30","AF","01/03/2014","W","PB","","Current"," 30","02/02/2014","","12/13","","","","","","000129","01/06/2014","","","No collection Info","687278","002556","807276","","","101335","G332","","Shipped","01/03/14","VENDOR PORTAL","    96","     8","170596","360.00","    .00",".00","000025","","","PA","","",
"595","Open","BS0001","BOSCOVS","Invoice","101336","360.00",".00","  .00%",".00",".00","360.00","NET 30","AF","01/03/2014","W","PB","","Current"," 30","02/02/2014","","12/13","","","","","","000129","01/06/2014","","","No collection Info","687278","002557","807276","","","101336","G332","","Shipped","01/03/14","VENDOR PORTAL","    96","     8","170596","360.00","    .00",".00","000025","","","PA","","",
"596","Open","BS0001","BOSCOVS","Invoice","101337","675.00",".00","  .00%",".00",".00","675.00","NET 30","AF","01/03/2014","W","PB","","Current"," 30","02/02/2014","","12/13","","","","","","000129","01/06/2014","","","No collection Info","687278","002558","807276","","","101337","G332","","Shipped","01/03/14","VENDOR PORTAL","   180","    15","170596","675.00","    .00",".00","000025","","","PA","","",
"597","Open","BS0001","BOSCOVS","Invoice","101338","675.00",".00","  .00%",".00",".00","675.00","NET 30","AF","01/03/2014","W","PB","","Current"," 30","02/02/2014","","12/13","","","","","","000129","01/06/2014","","","No collection Info","687278","002559","807276","","","101338","G332","","Shipped","01/03/14","VENDOR PORTAL","   180","    15","170596","675.00","    .00",".00","000025","","","PA","","",
"598","Open","BS0001","BOSCOVS","Invoice","101339","675.00",".00","  .00%",".00",".00","675.00","NET 30","AF","01/03/2014","W","PB","","Current"," 30","02/02/2014","","12/13","","","","","","000129","01/06/2014","","","No collection Info","687278","002560","807276","","","101339","G332","","Shipped","01/03/14","VENDOR PORTAL","   180","    15","170596","675.00","    .00",".00","000025","","","NJ","","",
"599","Open","BS0001","BOSCOVS","Invoice","101340","495.00",".00","  .00%",".00",".00","495.00","NET 30","AF","01/03/2014","W","PB","","Current"," 30","02/02/2014","","12/13","","","","","","000129","01/06/2014","","","No collection Info","687278","002561","807276","","","101340","G332","","Shipped","01/03/14","VENDOR PORTAL","   132","    11","170596","495.00","    .00",".00","000025","","","PA","","",
"600","Open","BS0001","BOSCOVS","Invoice","101341","495.00",".00","  .00%",".00",".00","495.00","NET 30","AF","01/03/2014","W","PB","","Current"," 30","02/02/2014","","12/13","","","","","","000129","01/06/2014","","","No collection Info","687278","002562","807276","","","101341","G332","","Shipped","01/03/14","VENDOR PORTAL","   132","    11","170596","495.00","    .00",".00","000025","","","NY","","",
"601","Open","BS0001","BOSCOVS","Invoice","101342","360.00",".00","  .00%",".00",".00","360.00","NET 30","AF","01/03/2014","W","PB","","Current"," 30","02/02/2014","","12/13","","","","","","000129","01/06/2014","","","No collection Info","687278","002563","807276","","","101342","G332","","Shipped","01/03/14","VENDOR PORTAL","    96","     8","170596","360.00","    .00",".00","000025","","","PA","","",
"602","Open","BS0001","BOSCOVS","Invoice","101343","360.00",".00","  .00%",".00",".00","360.00","NET 30","AF","01/03/2014","W","PB","","Current"," 30","02/02/2014","","12/13","","","","","","000129","01/06/2014","","","No collection Info","687278","002564","807276","","","101343","G332","","Shipped","01/03/14","VENDOR PORTAL","    96","     8","170596","360.00","    .00",".00","000025","","","PA","","",
"603","Open","BS0001","BOSCOVS","Invoice","101344","360.00",".00","  .00%",".00",".00","360.00","NET 30","AF","01/03/2014","W","PB","","Current"," 30","02/02/2014","","12/13","","","","","","000129","01/06/2014","","","No collection Info","687278","002565","807276","","","101344","G332","","Shipped","01/03/14","VENDOR PORTAL","    96","     8","170596","360.00","    .00",".00","000025","","","PA","","",
"604","Open","BS0001","BOSCOVS","Invoice","101345","360.00",".00","  .00%",".00",".00","360.00","NET 30","AF","01/03/2014","W","PB","","Current"," 30","02/02/2014","","12/13","","","","","","000129","01/06/2014","","","No collection Info","687278","002566","807276","","","101345","G332","","Shipped","01/03/14","VENDOR PORTAL","    96","     8","170596","360.00","    .00",".00","000025","","","NY","","",
"605","Open","BS0001","BOSCOVS","Invoice","101346","540.00",".00","  .00%",".00",".00","540.00","NET 30","AF","01/03/2014","W","PB","","Current"," 30","02/02/2014","","12/13","","","","","","000129","01/06/2014","","","No collection Info","687278","002567","807276","","","101346","G332","","Shipped","01/03/14","VENDOR PORTAL","   144","    12","170596","540.00","    .00",".00","000025","","","DE","","",
"606","Open","BS0001","BOSCOVS","Invoice","101347","495.00",".00","  .00%",".00",".00","495.00","NET 30","AF","01/03/2014","W","PB","","Current"," 30","02/02/2014","","12/13","","","","","","000129","01/06/2014","","","No collection Info","687278","002568","807276","","","101347","G332","","Shipped","01/03/14","VENDOR PORTAL","   132","    11","170596","495.00","    .00",".00","000025","","","NJ","","",
"607","Open","BS0001","BOSCOVS","Invoice","101348","360.00",".00","  .00%",".00",".00","360.00","NET 30","AF","01/03/2014","W","PB","","Current"," 30","02/02/2014","","12/13","","","","","","000129","01/06/2014","","","No collection Info","687278","002569","807276","","","101348","G332","","Shipped","01/03/14","VENDOR PORTAL","    96","     8","170596","360.00","    .00",".00","000025","","","NJ","","",
"608","Open","BS0001","BOSCOVS","Invoice","101349","360.00",".00","  .00%",".00",".00","360.00","NET 30","AF","01/03/2014","W","PB","","Current"," 30","02/02/2014","","12/13","","","","","","000129","01/06/2014","","","No collection Info","687278","002570","807276","","","101349","G332","","Shipped","01/03/14","VENDOR PORTAL","    96","     8","170596","360.00","    .00",".00","000025","","","PA","","",
"609","Open","BS0001","BOSCOVS","Invoice","101350","360.00",".00","  .00%",".00",".00","360.00","NET 30","AF","01/03/2014","W","PB","","Current"," 30","02/02/2014","","12/13","","","","","","000129","01/06/2014","","","No collection Info","687278","002571","807276","","","101350","G332","","Shipped","01/03/14","VENDOR PORTAL","    96","     8","170596","360.00","    .00",".00","000025","","","MD","","",
"610","Open","BS0001","BOSCOVS","Invoice","101351","360.00",".00","  .00%",".00",".00","360.00","NET 30","AF","01/03/2014","W","PB","","Current"," 30","02/02/2014","","12/13","","","","","","000129","01/06/2014","","","No collection Info","687278","002572","807276","","","101351","G332","","Shipped","01/03/14","VENDOR PORTAL","    96","     8","170596","360.00","    .00",".00","000025","","","MD","","",
"611","Open","BS0001","BOSCOVS","Invoice","101352","495.00",".00","  .00%",".00",".00","495.00","NET 30","AF","01/03/2014","W","PB","","Current"," 30","02/02/2014","","12/13","","","","","","000129","01/06/2014","","","No collection Info","687278","002573","807276","","","101352","G332","","Shipped","01/03/14","VENDOR PORTAL","   132","    11","170596","495.00","    .00",".00","000025","","","PA","","",
"612","Open","AZ0001","AMAZON.COM","Invoice","101353","10,980.00",".00","  .00%",".00",".00","10,980.00","NET 60","EE","01/02/2014","W","PB","","Current"," 60","03/03/2014","","12/13","","","","","","000130","01/06/2014","","","No collection Info","X0477824","AMZBLK","593374","","","101353","G333","","Shipped","01/02/14","VENDOR PORTAL","  1464","   122","170656","10,980.00","    .00",".00","","","","KY","","",
"613","Open","AZ0001","AMAZON.COM","Invoice","101354","6,857.28",".00","  .00%",".00",".00","6,857.28","NET 60","EE","01/02/2014","W","PB","","Current"," 60","03/03/2014","","12/13","","","","","","000130","01/06/2014","","","No collection Info","X3333154","AMZBLK","820764","","","101354","G333","","Shipped","01/02/14","VENDOR PORTAL","   972","    81","170656","6,857.28","    .00",".00","","","","KY","","",
"614","Open","AZ0001","AMAZON.COM","Invoice","101355","11,054.40",".00","  .00%",".00",".00","11,054.40","NET 60","EE","01/02/2014","W","PB","","Current"," 60","03/03/2014","","12/13","","","","","","000130","01/06/2014","","","No collection Info","Z0008780","AMZBLK","825141","","","101355","G333","","Shipped","01/02/14","VENDOR PORTAL","  1032","    86","170656","11,054.40","    .00",".00","","","","KY","","",
"615","Open","GO0002","GORDMANS","Invoice","101356","3,000.00",".00","  .00%",".00",".00","3,000.00","NET 30","JB","01/03/2014","W","PB","","Current"," 30","02/02/2014","","12/13","","","","","","000130","01/06/2014","","","No collection Info","1076979","GO0002","420964","","","101356","G334","","Shipped","01/03/14","CALL TO ROUTE","   600","    50","170728","3,000.00","    .00",".00","","","","NE","","",
"616","Open","FM0001","FORMAN MILLS","Invoice","101357","2,808.00",".00","  .00%",".00",".00","2,808.00","NET 30","AF","01/06/2014","W","PB","","Current"," 30","02/05/2014","","12/13","","","","","","000131","01/08/2014","","","No collection Info","317272","FM0001","837277","","","101357","G335","","Shipped","01/06/14","CALL TO ROUTE","   864","    72","171011","2,808.00","    .00",".00","","","","NJ","","",
