"Seq","Status","Account No.","Name","Type","Reference","Amount*","Freight*","Disc%","Discount*","Other*","Balance*","Terms","Salesperson","Date","Factor","Division","Aging","Past Due Status","Due Days","Due Date","Charge Back No.","Sales Period","Date Paid","Batch","Cust Ck No.","Cust Ck Date","Cust Ck Amount","Assign. No.","Assign. Date","Reason","Description","Collection","Cust PO","Ship-To","Approval","Cust ChgBack No.","Remarks","Trail","Manifest","Rank","TS Status","Shipped on","Ship Via","Pieces*","Cartons*","Pro Number","TS Amount*","TS Freight*","TS Variance*","EDI Batch No.","Tracking No","TS Comments","State","Store","DC No.", 
"845","Open","VF0001","VF OUTLET, INC.","Invoice","101788","78.00",".00","  .00%",".00",".00","78.00","NET 45","AF","02/10/2014","W","PB","","Current"," 45","03/27/2014","","02/14","","","","","","000170","02/20/2014","","","No collection Info","IBRMP0270309","002851","507268","","","101788","G385","","Shipped","02/19/14","CALL TO ROUTE","    24","     4","NONE","78.00","    .00",".00","000045","","","FL","0027","0027",
"846","Open","VF0001","VF OUTLET, INC.","Invoice","101789","216.00",".00","  .00%",".00",".00","216.00","NET 45","AF","02/10/2014","W","PB","","Current"," 45","03/27/2014","","02/14","","","","","","000170","02/20/2014","","","No collection Info","NWSHS0270369","002851","548493","","","101789","G385","","Shipped","02/19/14","CALL TO ROUTE","    36","     6","NONE","216.00","    .00",".00","000045","","","FL","0027","0027",
"847","Open","VF0001","VF OUTLET, INC.","Invoice","101790","39.00",".00","  .00%",".00",".00","39.00","NET 45","AF","02/10/2014","W","PB","","Current"," 45","03/27/2014","","02/14","","","","","","000170","02/20/2014","","","No collection Info","IBRMP0280309","002852","507268","","","101790","G385","","Shipped","02/19/14","CALL TO ROUTE","    12","     2","NONE","39.00","    .00",".00","000045","","","TX","0028","0028",
"848","Open","VF0001","VF OUTLET, INC.","Invoice","101791","72.00",".00","  .00%",".00",".00","72.00","NET 45","AF","02/10/2014","W","PB","","Current"," 45","03/27/2014","","02/14","","","","","","000170","02/20/2014","","","No collection Info","NWSHS0280369","002852","548493","","","101791","G385","","Shipped","02/19/14","CALL TO ROUTE","    12","     2","NONE","72.00","    .00",".00","000045","","","TX","0028","0028",
"849","Open","VF0001","VF OUTLET, INC.","Invoice","101792","39.00",".00","  .00%",".00",".00","39.00","NET 45","AF","02/10/2014","W","PB","","Current"," 45","03/27/2014","","02/14","","","","","","000170","02/20/2014","","","No collection Info","IBRMP0290309","002853","507268","","","101792","G385","","Shipped","02/19/14","CALL TO ROUTE","    12","     2","NONE","39.00","    .00",".00","000045","","","CT","0029","0029",
"850","Open","VF0001","VF OUTLET, INC.","Invoice","101793","72.00",".00","  .00%",".00",".00","72.00","NET 45","AF","02/10/2014","W","PB","","Current"," 45","03/27/2014","","02/14","","","","","","000170","02/20/2014","","","No collection Info","NWSHS0290369","002853","548493","","","101793","G385","","Shipped","02/19/14","CALL TO ROUTE","    12","     2","NONE","72.00","    .00",".00","000045","","","CT","0029","0029",
"851","Open","VF0001","VF OUTLET, INC.","Invoice","101794","39.00",".00","  .00%",".00",".00","39.00","NET 45","AF","02/10/2014","W","PB","","Current"," 45","03/27/2014","","02/14","","","","","","000170","02/20/2014","","","No collection Info","IBRMP0300309","002854","507268","","","101794","G385","","Shipped","02/19/14","CALL TO ROUTE","    12","     2","NONE","39.00","    .00",".00","000045","","","IN","0030","0030",
"852","Open","VF0001","VF OUTLET, INC.","Invoice","101795","72.00",".00","  .00%",".00",".00","72.00","NET 45","AF","02/10/2014","W","PB","","Current"," 45","03/27/2014","","02/14","","","","","","000170","02/20/2014","","","No collection Info","NWSHS0300369","002854","548493","","","101795","G385","","Shipped","02/19/14","CALL TO ROUTE","    12","     2","NONE","72.00","    .00",".00","000045","","","IN","0030","0030",
"853","Open","VF0001","VF OUTLET, INC.","Invoice","101796","78.00",".00","  .00%",".00",".00","78.00","NET 45","AF","02/10/2014","W","PB","","Current"," 45","03/27/2014","","02/14","","","","","","000169","02/20/2014","","","No collection Info","IBRMP0320309","002856","507268","","","101796","G385","","Shipped","02/19/14","CALL TO ROUTE","    24","     4","NONE","78.00","    .00",".00","000045","","","IL","0032","0032",
"854","Open","VF0001","VF OUTLET, INC.","Invoice","101797","72.00",".00","  .00%",".00",".00","72.00","NET 45","AF","02/10/2014","W","PB","","Current"," 45","03/27/2014","","02/14","","","","","","000169","02/20/2014","","","No collection Info","NWSHS0320369","002856","548493","","","101797","G385","","Shipped","02/19/14","CALL TO ROUTE","    12","     2","NONE","72.00","    .00",".00","000045","","","IL","0032","0032",
"855","Open","VF0001","VF OUTLET, INC.","Invoice","101798","39.00",".00","  .00%",".00",".00","39.00","NET 45","AF","02/10/2014","W","PB","","Current"," 45","03/27/2014","","02/14","","","","","","000169","02/20/2014","","","No collection Info","IBRMP0330309","002857","507268","","","101798","G385","","Shipped","02/19/14","CALL TO ROUTE","    12","     2","NONE","39.00","    .00",".00","000045","","","FL","0033","0033",
"856","Open","VF0001","VF OUTLET, INC.","Invoice","101799","72.00",".00","  .00%",".00",".00","72.00","NET 45","AF","02/10/2014","W","PB","","Current"," 45","03/27/2014","","02/14","","","","","","000169","02/20/2014","","","No collection Info","NWSHS0330369","002857","548493","","","101799","G385","","Shipped","02/19/14","CALL TO ROUTE","    12","     2","NONE","72.00","    .00",".00","000045","","","FL","0033","0033",
"857","Open","VF0001","VF OUTLET, INC.","Invoice","101800","39.00",".00","  .00%",".00",".00","39.00","NET 45","AF","02/10/2014","W","PB","","Current"," 45","03/27/2014","","02/14","","","","","","000169","02/20/2014","","","No collection Info","IBRMP0340309","002858","507268","","","101800","G385","","Shipped","02/19/14","CALL TO ROUTE","    12","     2","NONE","39.00","    .00",".00","000045","","","KS","0034","0034",
"858","Open","VF0001","VF OUTLET, INC.","Invoice","101801","72.00",".00","  .00%",".00",".00","72.00","NET 45","AF","02/10/2014","W","PB","","Current"," 45","03/27/2014","","02/14","","","","","","000169","02/20/2014","","","No collection Info","NWSHS0340369","002858","548493","","","101801","G385","","Shipped","02/19/14","CALL TO ROUTE","    12","     2","NONE","72.00","    .00",".00","000045","","","KS","0034","0034",
"859","Open","VF0001","VF OUTLET, INC.","Invoice","101802","78.00",".00","  .00%",".00",".00","78.00","NET 45","AF","02/10/2014","W","PB","","Current"," 45","03/27/2014","","02/14","","","","","","000169","02/20/2014","","","No collection Info","IBRMP0350309","002859","507268","","","101802","G385","","Shipped","02/19/14","CALL TO ROUTE","    24","     4","NONE","78.00","    .00",".00","000045","","","AZ","0035","0035",
"860","Open","VF0001","VF OUTLET, INC.","Invoice","101803","144.00",".00","  .00%",".00",".00","144.00","NET 45","AF","02/10/2014","W","PB","","Current"," 45","03/27/2014","","02/14","","","","","","000169","02/20/2014","","","No collection Info","NWSHS0350369","002859","548493","","","101803","G385","","Shipped","02/19/14","CALL TO ROUTE","    24","     4","NONE","144.00","    .00",".00","000045","","","AZ","0035","0035",
"861","Open","VF0001","VF OUTLET, INC.","Invoice","101804","39.00",".00","  .00%",".00",".00","39.00","NET 45","AF","02/10/2014","W","PB","","Current"," 45","03/27/2014","","02/14","","","","","","000169","02/20/2014","","","No collection Info","IBRMP0360309","002860","507268","","","101804","G385","","Shipped","02/19/14","CALL TO ROUTE","    12","     2","NONE","39.00","    .00",".00","000045","","","WA","0036","0036",
"862","Open","VF0001","VF OUTLET, INC.","Invoice","101805","144.00",".00","  .00%",".00",".00","144.00","NET 45","AF","02/10/2014","W","PB","","Current"," 45","03/27/2014","","02/14","","","","","","000169","02/20/2014","","","No collection Info","NWSHS0360369","002860","548493","","","101805","G385","","Shipped","02/19/14","CALL TO ROUTE","    24","     4","NONE","144.00","    .00",".00","000045","","","WA","0036","0036",
"863","Open","VF0001","VF OUTLET, INC.","Invoice","101806","39.00",".00","  .00%",".00",".00","39.00","NET 45","AF","02/10/2014","W","PB","","Current"," 45","03/27/2014","","02/14","","","","","","000169","02/20/2014","","","No collection Info","IBRMP0370309","002861","507268","","","101806","G385","","Shipped","02/19/14","CALL TO ROUTE","    12","     2","NONE","39.00","    .00",".00","000045","","","AL","0037","0037",
"864","Open","VF0001","VF OUTLET, INC.","Invoice","101807","72.00",".00","  .00%",".00",".00","72.00","NET 45","AF","02/10/2014","W","PB","","Current"," 45","03/27/2014","","02/14","","","","","","000169","02/20/2014","","","No collection Info","NWSHS0370369","002861","548493","","","101807","G385","","Shipped","02/19/14","CALL TO ROUTE","    12","     2","NONE","72.00","    .00",".00","000045","","","AL","0037","0037",
"865","Open","VF0001","VF OUTLET, INC.","Invoice","101808","78.00",".00","  .00%",".00",".00","78.00","NET 45","AF","02/10/2014","W","PB","","Current"," 45","03/27/2014","","02/14","","","","","","000169","02/20/2014","","","No collection Info","IBRMP0390309","002863","507268","","","101808","G385","","Shipped","02/19/14","CALL TO ROUTE","    24","     4","NONE","78.00","    .00",".00","000045","","","FL","0039","0039",
"866","Open","VF0001","VF OUTLET, INC.","Invoice","101809","72.00",".00","  .00%",".00",".00","72.00","NET 45","AF","02/10/2014","W","PB","","Current"," 45","03/27/2014","","02/14","","","","","","000169","02/20/2014","","","No collection Info","NWSHS0390369","002863","548493","","","101809","G385","","Shipped","02/19/14","CALL TO ROUTE","    12","     2","NONE","72.00","    .00",".00","000045","","","FL","0039","0039",
"867","Open","VF0001","VF OUTLET, INC.","Invoice","101810","39.00",".00","  .00%",".00",".00","39.00","NET 45","AF","02/10/2014","W","PB","","Current"," 45","03/27/2014","","02/14","","","","","","000169","02/20/2014","","","No collection Info","IBRMP0410309","002865","507268","","","101810","G385","","Shipped","02/19/14","CALL TO ROUTE","    12","     2","NONE","39.00","    .00",".00","000045","","","AL","0041","0041",
"868","Open","VF0001","VF OUTLET, INC.","Invoice","101811","72.00",".00","  .00%",".00",".00","72.00","NET 45","AF","02/10/2014","W","PB","","Current"," 45","03/27/2014","","02/14","","","","","","000169","02/20/2014","","","No collection Info","NWSHS0410369","002865","548493","","","101811","G385","","Shipped","02/19/14","CALL TO ROUTE","    12","     2","NONE","72.00","    .00",".00","000045","","","AL","0041","0041",
"869","Open","VF0001","VF OUTLET, INC.","Invoice","101812","39.00",".00","  .00%",".00",".00","39.00","NET 45","AF","02/10/2014","W","PB","","Current"," 45","03/27/2014","","02/14","","","","","","000169","02/20/2014","","","No collection Info","IBRMP0430309","002866","507268","","","101812","G385","","Shipped","02/19/14","CALL TO ROUTE","    12","     2","NONE","39.00","    .00",".00","000045","","","MI","0043","0043",
"870","Open","VF0001","VF OUTLET, INC.","Invoice","101813","72.00",".00","  .00%",".00",".00","72.00","NET 45","AF","02/10/2014","W","PB","","Current"," 45","03/27/2014","","02/14","","","","","","000169","02/20/2014","","","No collection Info","NWSHS0430369","002866","548493","","","101813","G385","","Shipped","02/19/14","CALL TO ROUTE","    12","     2","NONE","72.00","    .00",".00","000045","","","MI","0043","0043",
"871","Open","VF0001","VF OUTLET, INC.","Invoice","101814","39.00",".00","  .00%",".00",".00","39.00","NET 45","AF","02/10/2014","W","PB","","Current"," 45","03/27/2014","","02/14","","","","","","000169","02/20/2014","","","No collection Info","IBRMP0450309","002868","507268","","","101814","G385","","Shipped","02/19/14","CALL TO ROUTE","    12","     2","NONE","39.00","    .00",".00","000045","","","IL","0045","0045",
"872","Open","VF0001","VF OUTLET, INC.","Invoice","101815","72.00",".00","  .00%",".00",".00","72.00","NET 45","AF","02/10/2014","W","PB","","Current"," 45","03/27/2014","","02/14","","","","","","000169","02/20/2014","","","No collection Info","NWSHS0450369","002868","548493","","","101815","G385","","Shipped","02/19/14","CALL TO ROUTE","    12","     2","NONE","72.00","    .00",".00","000045","","","IL","0045","0045",
"873","Open","VF0001","VF OUTLET, INC.","Invoice","101816","39.00",".00","  .00%",".00",".00","39.00","NET 45","AF","02/10/2014","W","PB","","Current"," 45","03/27/2014","","02/14","","","","","","000168","02/20/2014","","","No collection Info","IBRMP0460309","002869","507268","","","101816","G385","","Shipped","02/19/14","CALL TO ROUTE","    12","     2","NONE","39.00","    .00",".00","000045","","","NJ","0046","0046",
"874","Open","VF0001","VF OUTLET, INC.","Invoice","101817","72.00",".00","  .00%",".00",".00","72.00","NET 45","AF","02/10/2014","W","PB","","Current"," 45","03/27/2014","","02/14","","","","","","000168","02/20/2014","","","No collection Info","NWSHS0460369","002869","548493","","","101817","G385","","Shipped","02/19/14","CALL TO ROUTE","    12","     2","NONE","72.00","    .00",".00","000045","","","NJ","0046","0046",
"875","Open","VF0001","VF OUTLET, INC.","Invoice","101818","39.00",".00","  .00%",".00",".00","39.00","NET 45","AF","02/10/2014","W","PB","","Current"," 45","03/27/2014","","02/14","","","","","","000168","02/20/2014","","","No collection Info","IBRMP0470309","002870","507268","","","101818","G385","","Shipped","02/19/14","CALL TO ROUTE","    12","     2","NONE","39.00","    .00",".00","000045","","","CA","0047","0047",
"876","Open","VF0001","VF OUTLET, INC.","Invoice","101819","72.00",".00","  .00%",".00",".00","72.00","NET 45","AF","02/10/2014","W","PB","","Current"," 45","03/27/2014","","02/14","","","","","","000168","02/20/2014","","","No collection Info","NWSHS0470369","002870","548493","","","101819","G385","","Shipped","02/19/14","CALL TO ROUTE","    12","     2","NONE","72.00","    .00",".00","000045","","","CA","0047","0047",
"877","Open","VF0001","VF OUTLET, INC.","Invoice","101820","78.00",".00","  .00%",".00",".00","78.00","NET 45","AF","02/10/2014","W","PB","","Current"," 45","03/27/2014","","02/14","","","","","","000168","02/20/2014","","","No collection Info","IBRMP0480309","002871","507268","","","101820","G385","","Shipped","02/19/14","CALL TO ROUTE","    24","     4","NONE","78.00","    .00",".00","000045","","","SC","0048","0048",
"878","Open","VF0001","VF OUTLET, INC.","Invoice","101821","72.00",".00","  .00%",".00",".00","72.00","NET 45","AF","02/10/2014","W","PB","","Current"," 45","03/27/2014","","02/14","","","","","","000168","02/20/2014","","","No collection Info","NWSHS0480369","002871","548493","","","101821","G385","","Shipped","02/19/14","CALL TO ROUTE","    12","     2","NONE","72.00","    .00",".00","000045","","","SC","0048","0048",
"879","Open","VF0001","VF OUTLET, INC.","Invoice","101822","39.00",".00","  .00%",".00",".00","39.00","NET 45","AF","02/10/2014","W","PB","","Current"," 45","03/27/2014","","02/14","","","","","","000168","02/20/2014","","","No collection Info","IBRMP0490309","002872","507268","","","101822","G385","","Shipped","02/19/14","CALL TO ROUTE","    12","     2","NONE","39.00","    .00",".00","000045","","","FL","0049","0049",
"880","Open","VF0001","VF OUTLET, INC.","Invoice","101823","72.00",".00","  .00%",".00",".00","72.00","NET 45","AF","02/10/2014","W","PB","","Current"," 45","03/27/2014","","02/14","","","","","","000168","02/20/2014","","","No collection Info","NWSHS0490369","002872","548493","","","101823","G385","","Shipped","02/19/14","CALL TO ROUTE","    12","     2","NONE","72.00","    .00",".00","000045","","","FL","0049","0049",
"881","Open","VF0001","VF OUTLET, INC.","Invoice","101824","39.00",".00","  .00%",".00",".00","39.00","NET 45","AF","02/10/2014","W","PB","","Current"," 45","03/27/2014","","02/14","","","","","","000168","02/20/2014","","","No collection Info","IBRMP0520309","002873","507268","","","101824","G385","","Shipped","02/19/14","CALL TO ROUTE","    12","     2","NONE","39.00","    .00",".00","000045","","","WA","0052","0052",
"882","Open","VF0001","VF OUTLET, INC.","Invoice","101825","144.00",".00","  .00%",".00",".00","144.00","NET 45","AF","02/10/2014","W","PB","","Current"," 45","03/27/2014","","02/14","","","","","","000168","02/20/2014","","","No collection Info","NWSHS0520369","002873","548493","","","101825","G385","","Shipped","02/19/14","CALL TO ROUTE","    24","     4","NONE","144.00","    .00",".00","000045","","","WA","0052","0052",
